"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"177","Registered Portfolio Managers","33","8","Fireside Investment Advisory LLP","","INP200007441","kanwal@firesideventures.com","910009886467535","910009886467535","1st Floor Miraya Rose, , Varthur Hobli., BANGALORE, KARNATAKA, 560066","Kanwaljit Singh","1st Floor Miraya Rose, , Varthur Hobli., BANGALORE, KARNATAKA, 560066","","","","","","kanwal@firesideventures.com","910009886467535","Jul 04, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"178","Registered Portfolio Managers","33","8","Fireside Ventures Advisory LLP","","INP200007690","dipanjan@firesideventures.com","910009611944993","910009611944993","1st Floor Miraya Rose, Varthur Hobli, Bangalore, BANGALORE, KARNATAKA, 560066","Dipanjan Basu","1st Floor Miraya Rose, Varthur Hobli, Bangalore, BANGALORE, KARNATAKA, 560066","","","","","","dipanjan@firesideventures.com","910009611944993","Dec 13, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"179","Registered Portfolio Managers","33","8","First Bridge Investment Managers Private Limited","","INP000008367","vishal.gupta@firstbridgefund.com","9102262390250","9102262390250","B 1107,11th Floor, C Wing, One BKC, Plot No.C 66, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","Vishal Gupta","B 1107,11th Floor, C Wing, One BKC, Plot No.C 66, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","vishal.gupta@firstbridgefund.com","9102262390250","Nov 17, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"180","Registered Portfolio Managers","33","8","First Global Finance Pvt Ltd","","INP000006697","compliance@firstglobal.in","91222261166525","","1st Floor, Ratnam Square, Plot No. 38 39, Sector 19A, Sector 19A, Vashi,, NAVI MUMBAI, MAHARASHTRA, 110001","Mahima Vyas","Ratnam Square, Plot No. 38 39, Sector 19A, Vashi, NAVI MUMBAI, MAHARASHTRA, 400703","","","","","","compliance@firstglobal.in","91222261166525","Apr 23, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"181","Registered Portfolio Managers","33","8","FirstPort Growth Ventures LLP","","INP000009205","vinod@ipventures.in","9101244019088","","Unit 239, JMD Megapolis, Sector 48, Sohna Road, Gurugram, GURGAON, HARYANA, 122018","Jill Shah","Unit 239, JMD Megapolis, Sector 48, Sohna Road, Gurugram, GURGAON, HARYANA, 122018","","","","","","vinod@ipventures.in","9101244019088","Jan 17, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"182","Registered Portfolio Managers","33","8","FirstPort Ventures LLP","","INP000008491","compliance@firstport.vc","9100000000000","","239, 2nd Floor, Tower A, JMD Megapolis, Sector 48 Sohna Road, GURGAON, HARYANA, 122018","Srishty Chaudhary","239, 2nd Floor, Tower A, JMD Megapolis, Sector 48 Sohna Road, GURGAON, HARYANA, 122018","","","","","","compliance@firstport.vc","9100000000000","Dec 18, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"183","Registered Portfolio Managers","33","8","FISCALEYE PRIVATE LIMITED","","INP000009278","info@fiscaleye.in","0918042084615","","No. 32, 33, BBMP Khatha, Savion BEML 3rd Stage, , Rajarajeshwarinagar, Bangalore South,, BANGALORE, KARNATAKA, 560098","Dileep Nanjudaiah","No. 32, 33, BBMP Khatha, Savion BEML 3rd Stage, , Rajarajeshwarinagar, Bangalore South, BANGALORE, KARNATAKA, 560098","","","","","","info@fiscaleye.in","0918042084615","Feb 28, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"184","Registered Portfolio Managers","33","8","FIVE RIVERS PORTFOLIO MANAGERS PRIVATE LIMITED","","INP000004474","anitachopra14@gmail.com","9109819284603","9109819284603","1001, Floor 10, Electra, , Planet Godrej,30, Kk Marg,, MUMBAI, MAHARASHTRA, 400011","Anita Chopra","BCCI, 4th Floor, The Ruby, Senapati Bapat Marg, Dadar East, MUMBAI, MAHARASHTRA, 400028","","","","","","anitachopra14@gmail.com","9109819284603","Jun 28, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"185","Registered Portfolio Managers","33","8","Fort Capital Investment Advisory Private Limited","","INP000006031","compliance@fortcapital.in","9102269973600","9102269973600","304, 3rd Floor, Hubtown Solaris,, N. S. Phadke Marg, Near Flyover Bridge, Andheri East,, MUMBAI, MAHARASHTRA, 400069","NIDHI KAJI","304, 3rd Floor, Hubtown Solaris, N. S. Phadke Marg, Near Flyover Bridge, Andheri East, MUMBAI, MAHARASHTRA, 400069","","","","","","compliance@fortcapital.in","9102269973600","Jun 13, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"186","Registered Portfolio Managers","33","8","FORTUNA ASSET MANAGERS LLP","","INP000008093","info@fortunaadvisors.in","91009958620315","","COWRKS, GROUND FLOOR AND FIRST FLOOR, WORLDMARK 1,, ASSET AREA 11, AEROCITY, HOSPITALITY DISTRICT, INDIRA GANDHI INTERNATIONAL AIRPORT, NH-8,, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110037","Suraj Malik","GF and FF, Asset Area 11, CoWrks, Worldmark 1, Aerocity, New Delhi, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110037","","","","","","info@fortunaadvisors.in","91009958620315","May 12, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"187","Registered Portfolio Managers","33","8","Fortune Wealth Management Company India Private Limited","","INP000008622","rathnamala.v@fortunewmc.com","9104224334343","9104224334343","1056, AVINASHI ROAD, COIMBATORE, TAMIL NADU, 641018","RATHNAMALA V","1056, AVINASHI ROAD, COIMBATORE, TAMIL NADU, 641018","","","","fortunewmc.com/","","rathnamala.v@fortunewmc.com","9104224334343","Mar 12, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"188","Registered Portfolio Managers","33","8","FOUR DIMENSIONS ADVISORS PRIVATE LIMITED","","INP000008084","hiral@gcvl.in","9102240198600","9102240198600","209-210 Arcadia Building, 2nd Floor, N.C.P.A Marg, 195, Nariman Point, Mumbai, MUMBAI, MAHARASHTRA, 400021","Hiral Prajapati","","","","","","","hiral@gcvl.in","9102240198600","May 10, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"189","Registered Portfolio Managers","33","8","Fractal Capital Investments LLP","","INP000007146","miten@fractalcapital.in","9102262640870","","C-402 Lokhandwala Residency, Off Dr E Moses Road, Manjrekar Marg, Worli, MUMBAI, MAHARASHTRA, 400018","MEET DAND","AWFIS, 10th Floor A-Wing, Parinee Crescenzo, G Block, BKC, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","fractalcapital.in","","miten@fractalcapital.in","9102262640870","Jan 12, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"190","Registered Portfolio Managers","33","8","FRANKLIN TEMPLETON ASSET MANAGEMENT (INDIA) PRIVATE LIMITED","","INP000000464","","67519100","67519100","Level 4, Wockhardt Towers,, Bandra Kurla Complex, Bandra (East), MUMBAI, MAHARASHTRA, 400051","SHILPA SHETTY","Level 4, Wockhardt Towers, Bandra Kurla Complex, Bandra (East), MUMBAI, MAHARASHTRA, 400051","","","","franklintempletonindia.com","","","67519100","Nov 16, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"191","Registered Portfolio Managers","33","8","Fundamentum Investment Advisors LLP","","INP000008172","sanjay@fundamentum.co.in","9101244615307","9101244615307","10th Floor, Vatika Towers Tower B, Sector 54 Gurugram, GURGAON, HARYANA, 122002","Sanjay Chaturvedi","10th Floor, Vatika Towers Tower B, Sector 54 Gurugram, GURGAON, HARYANA, 122002","","","","fundamentum.co.in/investor_grievance.html","","sanjay@fundamentum.co.in","9101244615307","Jun 28, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"192","Registered Portfolio Managers","33","8","FYERS ASSET MANAGEMENT PRIVATE LIMITED","","INP000008659","compliance-pms@fyers.in","0000008867215635","0000008867215635","901-902 Brigade Magnum, Flr9 Wing A, SYNO104&106/8, Kodigehalli, Bangalore North,, BANGALORE, KARNATAKA, 560092","Vikram Kumar","901-902 Brigade Magnum, Flr9 Wing A, SYNO104&106/8, Kodigehalli, Bangalore North, BANGALORE, KARNATAKA, 560092","","","","","","compliance-pms@fyers.in","0000008867215635","Mar 27, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"193","Registered Portfolio Managers","33","8","Gaja Alternative Asset Management Limited","","INP000008154","abhinav.jain@gajacapital.com","9102224212280","","G-133, Sarita Vihar, New Delhi, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110044","Imran Jafar","1402, Tower 2B, One World Centre, MUMBAI, MAHARASHTRA, 400013","","","","","","abhinav.jain@gajacapital.com","9102224212280","Jun 09, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"194","Registered Portfolio Managers","33","8","GAUVIK WEALTH MANAGEMENT LLP","","INP000009931","veerupakshimallesham12@gmail.com","0910409949218475","0910409949218475","Plot No 5 and 6 Kharkhana, Surya nagar Secunderabad, HYDERABAD, TELANGANA, 500002","V MALLESHAM","Plot No 5 and 6 Kharkhana, Surya nagar Secunderabad, HYDERABAD, TELANGANA, 500002","","","","https://www.gauvikwealth.com","","veerupakshimallesham12@gmail.com","0910409949218475","Apr 09, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"195","Registered Portfolio Managers","33","8","Gems Imperial Portfolio Advisory LLP","","INP000009287","nirmal@gemsimperial.com","910207841988849","","5th Floor Office no.8, City Vista Wing B, Fountain Road, Kharadi, PUNE, MAHARASHTRA, 411014","Vishakha Sureka","Office no 620 Nyati Enthral, S.No.12, Opp Reliance Mart Kharadi, PUNE, MAHARASHTRA, 411014","","","","","","nirmal@gemsimperial.com","910207841988849","Mar 03, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"196","Registered Portfolio Managers","33","8","GEOJIT FINANCIAL SERVICES LIMITED","","INP000003203","sheljopm@geojit.com","9104842901836","9104842901836","Geojit Financial Services Ltd, 34 659 P, Civil Line Road,Padivattom, KERALA, 682024","SHELJO P M","Geojit Financial Services Ltd, 34 659 P, Civil Line Road, Padivattom, KOCHI, KERALA, 682024","","","","https://www.geojit.com/gfsl","","sheljopm@geojit.com","9104842901836","Feb 16, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"197","Registered Portfolio Managers","33","8","GHALLA BHANSALI STOCK BROKERS PRIVATE LIMITED","","INP000004334","","40497000","40497000","DEVANSH, 133, D.S.P. ROAD, NEAR RANJIT STUDIOS, DADAR (E), MUMBAI, MAHARASHTRA, 400014","SWATI RAJAPKAR","DEVANSH, 133, D.S.P. ROAD, , NEAR RANJIT STUDIOS, DADAR (E), MUMBAI, MAHARASHTRA, 400014","","","","ghallabhansali.com/","","","40497000","Jul 04, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"198","Registered Portfolio Managers","33","8","GIRIK WEALTH ADVISORS PRIVATE LIMITED","","INP000003369","","","","609 Maker Chambers 5, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","609 Maker Chambers 5, Nariman Point, MUMBAI, MAHARASHTRA, 400076","","","","girikcap.com/","","","","Aug 26, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"199","Registered Portfolio Managers","33","8","GLOBE CAPITAL MARKET LTD.","","INP000002361","gautamgupta@globecapital.com","913041230412345","913041230412345","609, Ansal Bhawan, 16 K.G. Marg, Connaught Place, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110001","Gautam Gupta","609, Ansal Bhawan, 16 K.G. Marg, Connaught Place, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110001","","","","globecapital.com","","gautamgupta@globecapital.com","913041230412345","Oct 21, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"200","Registered Portfolio Managers","33","8","GoldStandard Wealth Private Limited","","INP000009171","jasvinder@thegoldstandard.in","9102243367000","9102243367000","B-508, Naman Midtown, Off Senapati Bapat Marg, Delisle Road, MUMBAI, MAHARASHTRA, 400013","Jasvinder Arora","B Wing 508, Naman Midtown, Senapati Bapat Marg, Prabhadevi, MUMBAI, MAHARASHTRA, 400013","","","","","","jasvinder@thegoldstandard.in","9102243367000","Jan 06, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"201","Registered Portfolio Managers","33","9","GOSTOCK INVESTMENT MANAGERS PRIVATE LIMITED","","INP000010016","","","","No 29 by 12, Flat 8D, 8th Floor, Riaz Garden, Kodambakkam High Road, Numbambakkam, CHENNAI, TAMIL NADU, 600034","Aadhityan R","","","","","","","","","May 08, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"202","Registered Portfolio Managers","33","9","Green Lantern Capital LLP","","INP000005829","pooja@glcapital.in","9102240967201","9102240967201","801, Park Residence, Upper Govind Nagar, Malad East, MUMBAI, MAHARASHTRA, 400063","Pooja Doshi","201, Udyog Bhavan, Sonawala Marg, Goregaon East, Mumbai, MUMBAI, MAHARASHTRA, 400063","","","","","","pooja@glcapital.in","9102240967201","Sep 07, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"203","Registered Portfolio Managers","33","9","GREEN PORTFOLIO PRIVATE LIMITED","","INP000006022","cs@greenportfolio.co","0919782027569","0919782027569","Unit No. 207, 2nd Floor, JMD Empire Square, Mehrauli Gurgaon Road, A Block, DLF Phase - I, Sector 28, Sikanderpur Ghosi, GURUGRAM, HARYANA, 122002","Tamana Mahnot","Farm No. 5, 1645, Kanawani Village, Indirapuram, Ghaziabad, GHAZIABAD, UTTAR PRADESH, 201014","","","","","","cs@greenportfolio.co","0919782027569","Jun 11, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"204","Registered Portfolio Managers","33","9","Greenedge Wealth Services LLP","","INP000010043","jindal@greenedgewealth.com","0919619526353","0919619526353","Office No. 1123, 11th Floor, Omkar The Summit Business Bay, Off Western Express Highway, Gundavali, , Opp. Movie Max Cinemas, Near, Chakala Midc, Mumbai, Mumbai, Maharashtra, India, 400093, MUMBAI, MAHARASHTRA, 400093","Jindal Haria","","","","","https://greenedgewealth.com/","","jindal@greenedgewealth.com","0919619526353","May 12, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"205","Registered Portfolio Managers","33","9","Grey Sky Capital Private Limited","","INP000009694","apurv@greysky.capital","910809900212081","910809900212081","L 1402 MANTRI ESPANA, OUTER RING ROAD, BELLANDUR, BANGALORE, KARNATAKA, 560103","Apurv Anand","L 1402 MANTRI ESPANA, OUTER RING ROAD, BELLANDUR, BANGALORE, KARNATAKA, 560103","","","","https://www.greyskycapital.com","","apurv@greysky.capital","910809900212081","Nov 24, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"206","Registered Portfolio Managers","33","9","GROWTHFINITI WEALTH PRIVATE LIMITED","","INP000009418","grishma@growthfiniti.com","91229819788052","91229819788052","Unit No 4, Ground Floor, Senior Estate,, 7C Parsi Panchayat Road, Andheri East, MUMBAI, MAHARASHTRA, 400069","Grishma Shah","Unit No 4, Ground Floor, Senior Estate, 7C Parsi Panchayat Road, Andheri East, MUMBAI, MAHARASHTRA, 400069","","","","","","grishma@growthfiniti.com","91229819788052","Apr 28, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"207","Registered Portfolio Managers","33","9","Groww Wealth Tech Private Limited","","INP000009065","rriju.l@groww.in","9108069601300","9108069601300","4th Floor, Smartworks, Vaishnavi Tech Park, South Tower, Sarjapur Main Road, BANGALORE, KARNATAKA, 560103","Rrijuwarsh L","4th Floor, Smartworks, Vaishnavi Tech Park, South Tower, Sarjapur Main Road, BANGALORE, KARNATAKA, 560103","","","","","","rriju.l@groww.in","9108069601300","Oct 11, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"208","Registered Portfolio Managers","33","9","GUARDIAN ADVISORS PVT LTD","","INP000001819","","","","","","","","","","guardianadvisors.in","","","","Aug 16, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"209","Registered Portfolio Managers","33","9","Guardian Asset Management Private Limited","","INP000006563","info@gampms.in","9104000000000","","8th Floor, Phoenix Lithop Building, Plot No 573 D3 E3 and F3 Road Number 1 Jubilee Hills, HYDERABAD, TELANGANA, 500033","Prayaga Sitaram","8th Floor, Phoenix Lithop Building, Plot No 573 D3 E3 and F3 Road Number 1 Jubilee Hills, HYDERABAD, TELANGANA, 500033","","","","","","info@gampms.in","9104000000000","Apr 04, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"210","Registered Portfolio Managers","33","9","Hanut Alternate Investments LLP","","INP000006439","compliance@hanutcapital.com","0919903822429","0919903822429","B 21 Grand Paradi August Kranti Marg, Kemps s Corner, MUMBAI, MAHARASHTRA, 400036","Varun Sahay","Grosvenor House, 21 Camac Street, KOLKATA, WEST BENGAL, 700016","","","","","","compliance@hanutcapital.com","0919903822429","Mar 12, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"211","Registered Portfolio Managers","33","9","HARMONEY FINSERV INDIA PRIVATE LIMITED","","INP000003898","","08025725820","08025725820","78 2ND FLOOR RIGHT WING 11TH MAIN 14TH CROSS, 6TH SECTOR HSR LAYOUT, BANGALORE, KARNATAKA, 560102","Kannan Ramadass","R/A, 180, UNIT II, GROUND FLOOR, 8TH MAIN, 14TH B CROSS, 6TH SECTOR HSR LAYOUT, BANGALORE, KARNATAKA, 560102","","","","","","","08025725820","Oct 20, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"212","Registered Portfolio Managers","33","9","HDFC ASSET MANAGEMENT COMPANY LIMITED","","INP000000506","supriyas@hdfcfund.com","9102266580185","9102266580185","HDFC HOUSE, 2ND FLOOR, H T PAREKH MARG, 165 166 BACKBAY RECLAMATION, CHURCHGATE, MUMBAI, MAHARASHTRA, 400020","Supriya Sapre","HDFC HOUSE, 2ND FLOOR, H T PAREKH MARG, 165 166 BACKBAY RECLAMATION, CHURCHGATE, MUMBAI, MAHARASHTRA, 400020","","","","","","supriyas@hdfcfund.com","9102266580185","Feb 29, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"213","Registered Portfolio Managers","33","9","HEDGE EQUITIES LTD","","INP000003476","","04843040400","04843040400","1205, Dalamal Tower, NARIMAN POINT, MUMBAI, MAHARASHTRA, 400021","SINI RALPH","Hedge House, Mamangalam, KERALA, 682025","","","","hedgeequities.com/","","","04843040400","Nov 26, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
